Route,Lat,Lon
500342,43.7257,-91.811798
500371,45.486801,-93.695297
500371,45.4874,-93.6856
500371,45.4856,-93.685097
500371,45.482399,-93.685097
500371,45.478001,-93.685699
500371,45.466599,-93.680199
500371,45.465599,-93.677696
500371,45.467602,-93.664398
500371,45.4715,-93.664101
500371,45.4631,-93.688797
500373,47.619202,-91.343399
500373,47.618,-91.3302
500373,47.617901,-91.321297
500373,47.6199,-91.297997
500373,47.616199,-91.276398
500373,47.6106,-91.258797
500373,47.616402,-91.241302
500373,47.6213,-91.234299
500373,47.629799,-91.223099
500373,47.641499,-91.204002
500380,45.498901,-92.711304
500380,45.5163,-92.747299
500380,45.516201,-92.729202
500380,45.5229,-92.732597
500380,45.529499,-92.727699
500380,45.536701,-92.728798
500380,45.543098,-92.7341
500380,45.543701,-92.753799
500380,45.554298,-92.8339
500380,45.556702,-92.857498
500391,45.180901,-93.635399
500391,45.184399,-93.644096
500391,45.188099,-93.653297
500391,45.188801,-93.6464
500391,45.189301,-93.643997
500391,45.190102,-93.641502
500391,45.195,-93.6418
500391,45.197102,-93.611099
500391,45.174599,-93.625198
500391,45.1586,-93.636398
500395,44.7896,-93.144798
500395,44.789902,-93.124397
500395,44.789902,-93.119598
500395,44.771599,-93.125504
500395,44.7756,-93.125801
500395,44.7756,-93.137001
500395,44.775799,-93.146599
500395,44.780499,-93.166
500395,44.780499,-93.157501
500395,44.783901,-93.156197
500402,49.345001,-95.070999
500402,49.338001,-95.069
500402,49.344002,-95.047997
500402,49.338001,-95.028999
500402,49.332001,-95.046997
500402,49.308998,-95.047997
500402,49.300999,-95.064003
500402,49.299999,-95.086998
500402,49.296001,-95.111
500402,49.299,-95.134003
500404,48.197201,-96.177002
500404,48.188099,-96.175598
500404,48.178101,-96.111801
500404,48.180801,-96.071503
500404,48.179798,-96.021896
500404,48.180302,-96.005699
500404,48.163101,-96.0056
500404,48.151501,-95.992996
500404,48.141899,-95.980003
500404,48.134201,-95.971603
500405,48.661098,-95.342499
500405,48.670502,-95.3423
500405,48.683701,-95.342598
500405,48.692501,-95.342499
500405,48.7015,-95.342598
500405,48.712601,-95.337601
500405,48.723202,-95.330299
500405,48.752998,-95.330299
500405,48.7616,-95.330101
500405,48.809898,-95.330299
500408,48.055801,-92.785103
500408,48.049801,-92.812599
500408,48.037102,-92.8172
500408,48.034401,-92.837097
500408,48.0345,-92.863297
500408,48.016701,-92.873199
500408,48.008701,-92.911201
500408,47.998901,-92.917999
500408,47.992699,-92.917801
500408,47.985699,-92.917702
500411,47.8797,-89.853996
500411,47.8843,-89.848503
500411,47.894199,-89.840302
500411,47.902599,-89.826698
500411,47.912201,-89.8228
500411,47.918201,-89.819504
500411,47.935101,-89.801804
500411,47.947399,-89.786697
500411,47.958199,-89.780701
500411,47.962799,-89.780502
500413,47.513699,-96.782097
500413,47.513401,-96.751297
500413,47.484299,-96.751198
500413,47.470001,-96.761803
500413,47.462799,-96.7724
500413,47.440498,-96.815201
500413,47.411701,-96.8358
500413,47.389099,-96.835197
500413,47.353901,-96.833099
500413,47.353298,-96.853401
500414,47.6157,-95.791801
500414,47.6227,-95.791496
500414,47.6311,-95.797699
500414,47.629002,-95.8125
500414,47.642601,-95.808403
500414,47.650299,-95.830498
500414,47.660301,-95.840698
500414,47.665501,-95.857002
500414,47.674301,-95.861702
500414,47.6945,-95.909203
500415,47.630501,-94.325897
500415,47.6348,-94.326698
500415,47.653702,-94.328796
500415,47.6595,-94.343002
500415,47.667099,-94.349899
500415,47.674099,-94.354301
500415,47.6819,-94.351402
500415,47.687,-94.354698
500415,47.700401,-94.373199
500415,47.714901,-94.3741
500416,47.123798,-93.523201
500416,47.131802,-93.485497
500416,47.1369,-93.4635
500416,47.145199,-93.453903
500416,47.173698,-93.434303
500416,47.1814,-93.405502
500416,47.1926,-93.406998
500416,47.195702,-93.391098
500416,47.2043,-93.385201
500416,47.2272,-93.352203
500416,47.136902,-93.463501
500417,47.6423,-92.587097
500417,47.656601,-92.568398
500417,47.680302,-92.572701
500417,47.695499,-92.559502
500417,47.702499,-92.533897
500417,47.713501,-92.520401
500417,47.716801,-92.5009
500417,47.733601,-92.4832
500417,47.742001,-92.485298
500417,47.7519,-92.4804
500418,47.166801,-91.772598
500418,47.161301,-91.769501
500418,47.152401,-91.760101
500418,47.144402,-91.755898
500418,47.1091,-91.748497
500418,47.086498,-91.737701
500418,47.0811,-91.724197
500418,47.0639,-91.707901
500418,47.048302,-91.712402
500418,47.048199,-91.694603
500419,48.069901,-90.622704
500419,48.068901,-90.614197
500419,48.068298,-90.601501
500419,48.068001,-90.585701
500419,48.067799,-90.580597
500419,48.066799,-90.5672
500419,48.0639,-90.553001
500419,48.060902,-90.549896
500419,48.0556,-90.5638
500419,48.0552,-90.5758
500419,48.055099,-90.5494
500419,48.055302,-90.543602
500420,46.469501,-96.195801
500420,46.458,-96.2089
500420,46.4492,-96.219704
500420,46.425999,-96.212799
500420,46.425999,-96.255699
500420,46.4179,-96.261101
500420,46.411598,-96.2612
500420,46.4119,-96.285103
500420,46.399799,-96.293602
500420,46.397202,-96.302902
500421,46.1521,-95.382698
500421,46.173199,-95.377701
500421,46.201,-95.394501
500421,46.2103,-95.393204
500421,46.246601,-95.373596
500421,46.259499,-95.375999
500421,46.268299,-95.378998
500421,46.2747,-95.391197
500421,46.297401,-95.384003
500421,46.313599,-95.395599
500422,46.039299,-94.167198
500422,46.021198,-94.1464
500422,46.012699,-94.134697
500422,45.974098,-94.072502
500422,45.969601,-94.062897
500422,45.9697,-94.045403
500422,45.9599,-94.031502
500422,45.942299,-94.031197
500422,45.941002,-94.015701
500422,45.9459,-94.010399
500423,46.608501,-93.197304
500423,46.623402,-93.243103
500423,46.618301,-93.263603
500423,46.615299,-93.274101
500423,46.609699,-93.307297
500423,46.609501,-93.319603
500423,46.630199,-93.338097
500423,46.6091,-93.359001
500423,46.6092,-93.374397
500423,46.608898,-93.390404
500424,46.475201,-92.794998
500424,46.478001,-92.804001
500424,46.484699,-92.826698
500424,46.491501,-92.836899
500424,46.529701,-92.784103
500424,46.547401,-92.784698
500424,46.560001,-92.801804
500424,46.572498,-92.801498
500424,46.593102,-92.819199
500424,46.6129,-92.828697
500426,45.397999,-96.240601
500426,45.397999,-96.256302
500426,45.398499,-96.271103
500426,45.397202,-96.282402
500426,45.3988,-96.297203
500426,45.398998,-96.307098
500426,45.3983,-96.326202
500426,45.398998,-96.336601
500426,45.398399,-96.357201
500426,45.3997,-96.365501
500427,45.955502,-95.098701
500427,45.9701,-95.101898
500427,45.979698,-95.115303
500427,45.988499,-95.110199
500427,46.026699,-95.113602
500427,46.035702,-95.113197
500427,46.052101,-95.117203
500427,46.060001,-95.112198
500427,46.0648,-95.112
500427,46.075802,-95.117302
500428,45.4799,-94.846703
500428,45.471401,-94.851196
500428,45.455101,-94.870399
500428,45.450699,-94.875504
500428,45.458,-94.894699
500428,45.449902,-94.9021
500428,45.444199,-94.9077
500428,45.441299,-94.925697
500428,45.433998,-94.922401
500428,45.426399,-94.942497
500429,45.188202,-93.4422
500429,45.196899,-93.441597
500429,45.199501,-93.445503
500429,45.2001,-93.468002
500429,45.199501,-93.478699
500429,45.2038,-93.488602
500429,45.212299,-93.501999
500429,45.223202,-93.502502
500429,45.227299,-93.5019
500429,45.232399,-93.501602
500430,45.059601,-92.922699
500430,45.058998,-92.894203
500430,45.069302,-92.8955
500430,45.0779,-92.864601
500430,45.090698,-92.862198
500430,45.104698,-92.865997
500430,45.122002,-92.869598
500430,45.125702,-92.847801
500430,45.122799,-92.831497
500430,45.128799,-92.819298
500432,44.443001,-95.5383
500432,44.442799,-95.523102
500432,44.428398,-95.490898
500432,44.4282,-95.473396
500432,44.428101,-95.385902
500432,44.4384,-95.3703
500432,44.442299,-95.362396
500432,44.442799,-95.3181
500432,44.428299,-95.257896
500432,44.443001,-95.270203
500433,44.632,-94.154198
500433,44.626301,-94.165802
500433,44.618698,-94.167503
500433,44.6049,-94.191704
500433,44.595501,-94.194504
500433,44.585602,-94.237297
500433,44.5756,-94.255798
500433,44.566299,-94.256104
500433,44.5583,-94.288498
500433,44.5504,-94.316803
500434,44.371799,-93.260399
500434,44.3731,-93.284897
500434,44.392399,-93.283699
500434,44.398399,-93.247902
500434,44.4151,-93.239098
500434,44.465401,-93.192398
500434,44.494301,-93.177299
500434,44.494701,-93.162003
500434,44.507198,-93.128403
500434,44.511902,-93.101601
500435,44.522701,-92.911697
500435,44.528999,-93.070396
500435,44.512299,-93.099701
500435,44.5149,-93.105202
500435,44.5149,-93.142998
500435,44.529598,-93.180801
500435,44.529598,-93.191902
500435,44.531502,-93.2108
500435,44.536701,-93.225601
500435,44.536701,-93.235497
500439,43.834,-94.607002
500439,43.830002,-94.613998
500439,43.819,-94.623001
500439,43.814999,-94.634003
500439,43.805,-94.627998
500439,43.790001,-94.629997
500439,43.764999,-94.695
500439,43.733002,-94.735001
500439,43.719002,-94.75
500439,43.717999,-94.766998
500441,43.585899,-92.334297
500441,43.585602,-92.306801
500441,43.586102,-92.283401
500441,43.578098,-92.256302
500441,43.5784,-92.236801
500441,43.597,-92.165901
500441,43.584499,-92.129501
500441,43.610401,-92.100502
500441,43.6236,-92.105598
500441,43.609001,-92.1418
500442,43.557201,-91.674896
500442,43.567902,-91.677299
500442,43.5509,-91.672203
500442,43.5425,-91.671898
500442,43.5345,-91.673302
500442,43.518398,-91.677101
500442,43.507401,-91.668297
500471,47.662399,-96.089203
500471,47.667999,-96.098602
500471,47.672298,-96.112602
500471,47.664299,-96.113602
500471,47.659199,-96.099098
500471,47.657398,-96.111603
500471,47.657501,-96.127098
500471,47.649601,-96.109497
500471,47.646,-96.094597
500471,47.6539,-96.0923
500473,47.5867,-94.2799
500473,47.572399,-94.276604
500473,47.556099,-94.253403
500473,47.539398,-94.256203
500473,47.5368,-94.267403
500473,47.556499,-94.304604
500473,47.5653,-94.309799
500473,47.5783,-94.302902
500473,47.584999,-94.300598
500473,47.5854,-94.288002
500493,45.080101,-93.1567
500493,45.0804,-93.1517
500493,45.086399,-93.147697
500493,45.107601,-93.155296
500493,45.1021,-93.1549
500493,45.0937,-93.157303
500493,45.0998,-93.165001
500493,45.107399,-93.163597
500493,45.1073,-93.169701
500493,45.1045,-93.178703
500493,45.097,-93.148003
500495,44.568199,-93.228104
500495,44.575901,-93.228104
500495,44.569099,-93.237801
500495,44.557899,-93.227303
500495,44.550499,-93.223099
500495,44.544399,-93.208397
500495,44.5443,-93.191803
500495,44.5443,-93.157501
500495,44.5331,-93.135597
500495,44.496899,-93.1203
500504,48.853401,-96.820396
500504,48.869999,-96.8209
500504,48.9053,-96.820702
500504,48.9198,-96.820503
500504,48.926201,-96.842697
500504,48.9491,-96.831299
500504,48.964199,-96.820702
500504,48.9776,-96.817596
500504,48.977501,-96.775703
500504,48.9772,-96.744202
500505,48.519299,-95.427902
500505,48.5107,-95.427002
500505,48.511002,-95.410896
500505,48.4963,-95.406303
500505,48.495899,-95.393402
500505,48.495899,-95.377197
500505,48.496201,-95.348701
500505,48.4958,-95.326797
500505,48.452599,-95.314697
500505,48.4529,-95.291298
500506,48.467701,-94.1548
500506,48.466202,-94.190498
500506,48.444801,-94.1912
500506,48.432301,-94.199799
500506,48.414101,-94.204102
500506,48.476002,-94.189301
500506,48.483398,-94.209702
500506,48.4753,-94.239304
500506,48.468899,-94.328003
500506,48.473099,-94.382599
500508,48.187099,-92.366798
500508,48.185902,-92.3601
500508,48.168598,-92.3591
500508,48.1492,-92.379303
500508,48.1539,-92.4189
500508,48.161098,-92.491699
500508,48.173,-92.516403
500508,48.165401,-92.526802
500508,48.1255,-92.519501
500508,48.120998,-92.524498
500513,47.977901,-96.352402
500513,47.9631,-96.384598
500513,47.9631,-96.402298
500513,47.963699,-96.4543
500513,47.963402,-96.473701
500513,47.9636,-96.512703
500513,47.963699,-96.549202
500513,47.963699,-96.572601
500513,47.9636,-96.613701
500513,47.9632,-96.709602
500514,47.878799,-95.621002
500514,47.8923,-95.621201
500514,47.903999,-95.621498
500514,47.9282,-95.622803
500514,47.9566,-95.622704
500514,47.981499,-95.623199
500514,48.001598,-95.584602
500514,47.987301,-95.566704
500514,47.989498,-95.511803
500514,47.971401,-95.446999
500515,47.4543,-94.714104
500515,47.454601,-94.723
500515,47.4547,-94.740799
500515,47.4589,-94.757896
500515,47.465801,-94.758301
500515,47.481602,-94.8013
500515,47.4925,-94.830299
500515,47.5042,-94.822197
500515,47.524101,-94.815804
500515,47.5346,-94.8195
500515,47.511501,-94.800797
500517,47.4884,-92.239601
500517,47.523,-92.1783
500517,47.4865,-92.059303
500517,47.477402,-92.035896
500517,47.4576,-92.028603
500517,47.445599,-92.023598
500517,47.4049,-92.0252
500517,47.392101,-92.011803
500517,47.3722,-92.013702
500517,47.372299,-91.968597
500517,47.372398,-91.9403
500518,47.8372,-91.097298
500518,47.825001,-91.086098
500518,47.812199,-91.084297
500518,47.805099,-91.077698
500518,47.798901,-91.065697
500518,47.789001,-91.059097
500518,47.777699,-91.059799
500518,47.769402,-91.0606
500518,47.762299,-91.064796
500518,47.744499,-91.086502
500519,48.075901,-90.366798
500519,48.064098,-90.397797
500519,48.059799,-90.406403
500519,48.055401,-90.414398
500519,48.046001,-90.424103
500519,48.0411,-90.4338
500519,48.033001,-90.433998
500519,48.028801,-90.4076
500519,48.008999,-90.370499
500519,48.0009,-90.356796
500520,45.991402,-96.153198
500520,45.9711,-96.1194
500520,45.965,-96.1119
500520,45.933701,-96.029602
500520,45.922298,-96.025703
500520,45.911201,-96.026199
500520,45.9039,-96.020302
500520,45.893902,-95.989197
500520,45.891201,-95.967796
500520,45.886002,-95.951897
500521,46.862301,-95.944
500521,46.872799,-95.942299
500521,46.880901,-95.944298
500521,46.890701,-95.955002
500521,46.9193,-95.952904
500521,46.950401,-95.942001
500521,46.965801,-95.946098
500521,46.9631,-95.962303
500521,46.971401,-95.979698
500521,46.988602,-95.977699
500522,46.7551,-94.449997
500522,46.763401,-94.4347
500522,46.762901,-94.404297
500522,46.763302,-94.387398
500522,46.777699,-94.327698
500522,46.7789,-94.305099
500522,46.784698,-94.304703
500522,46.795101,-94.298698
500522,46.818501,-94.268402
500522,46.827301,-94.257401
500523,46.421001,-93.165199
500523,46.420502,-93.135002
500523,46.4203,-93.095299
500523,46.393501,-93.093697
500523,46.391602,-93.060699
500523,46.391102,-93.042999
500523,46.405998,-93.005898
500523,46.402901,-92.988197
500523,46.4212,-92.9879
500523,46.431099,-92.988503
500524,46.390301,-92.908798
500524,46.375198,-92.939796
500524,46.368999,-92.922401
500524,46.353699,-92.9132
500524,46.318699,-92.909203
500524,46.304401,-92.907898
500524,46.289501,-92.908203
500524,46.271999,-92.907799
500524,46.2169,-92.908897
500524,46.206001,-92.907204
500527,45.347599,-95.237801
500527,45.340599,-95.274803
500527,45.3228,-95.269501
500527,45.318298,-95.2808
500527,45.2971,-95.295601
500527,45.296501,-95.316299
500527,45.282001,-95.337502
500527,45.268002,-95.357597
500527,45.2397,-95.355797
500527,45.241699,-95.398003
500528,45.1217,-94.018402
500528,45.1092,-94.013802
500528,45.1017,-94.0112
500528,45.0914,-94.010902
500528,45.0821,-94.010803
500528,45.0675,-94.0112
500528,45.0522,-94.015099
500528,45.0438,-94.024101
500528,45.034,-94.023499
500528,45.025101,-94.023697
500528,45.0145,-94.017799
500529,45.336899,-93.201401
500529,45.336498,-93.221901
500529,45.326801,-93.252197
500529,45.322399,-93.278603
500529,45.3163,-93.2791
500529,45.334301,-93.306503
500529,45.334202,-93.320602
500529,45.325901,-93.340103
500529,45.3307,-93.3424
500529,45.333302,-93.375099
500529,45.313,-93.267303
500530,45.518101,-92.953201
500530,45.512699,-92.899101
500530,45.562801,-92.864502
500530,45.545799,-92.853996
500530,45.542599,-92.843201
500530,45.541801,-92.805801
500530,45.527901,-92.790901
500530,45.499298,-92.950798
500530,45.490002,-92.960297
500530,45.487598,-92.980797
500531,44.7757,-96.047997
500531,44.775299,-96.021896
500531,44.775501,-95.986
500531,44.7756,-95.962402
500531,44.775902,-95.932198
500531,44.7738,-95.828697
500531,44.776402,-95.808601
500531,44.7654,-95.805702
500531,44.7696,-95.767403
500531,44.775501,-95.733597
500532,44.4566,-95.290298
500532,44.438499,-95.270103
500532,44.428398,-95.252197
500532,44.369701,-95.248199
500532,44.328701,-95.248199
500532,44.282299,-95.248802
500532,44.264702,-95.249199
500532,44.2523,-95.249199
500532,44.253201,-95.229103
500532,44.2724,-95.208504
500533,44.323799,-94.904099
500533,44.3242,-94.890701
500533,44.3274,-94.847298
500533,44.327801,-94.8097
500533,44.310001,-94.801498
500533,44.316898,-94.782799
500533,44.327,-94.783699
500533,44.335602,-94.778
500533,44.338001,-94.758598
500533,44.339199,-94.715897
500534,44.671902,-93.458099
500534,44.662102,-93.4589
500534,44.651501,-93.4655
500534,44.653702,-93.512199
500534,44.648899,-93.518501
500534,44.634399,-93.519501
500534,44.629902,-93.5299
500534,44.6292,-93.538101
500534,44.606701,-93.552696
500534,44.574001,-93.578598
500535,44.198002,-92.841599
500535,44.195702,-92.830299
500535,44.198898,-92.812202
500535,44.1684,-92.817497
500535,44.160301,-92.776497
500535,44.130699,-92.780197
500535,44.1217,-92.776604
500535,44.1408,-92.818901
500535,44.120602,-92.819504
500535,44.075802,-92.755898
500539,43.800999,-94.835197
500539,43.771599,-94.854202
500539,43.7616,-94.851601
500539,43.7617,-94.839798
500539,43.750702,-94.814301
500539,43.747299,-94.7995
500539,43.729698,-94.774597
500539,43.7178,-94.769402
500539,43.732101,-94.814598
500539,43.775902,-94.877899
500541,43.7657,-92.0034
500541,43.753399,-92.011002
500541,43.7498,-91.9958
500541,43.757301,-92.0037
500541,43.76,-92.0146
500541,43.754398,-92.012703
500541,43.759399,-92.005096
500541,43.762402,-92.008202
500541,43.763199,-92.003899
500541,43.764999,-92.005699
500541,43.7528,-91.996696
500541,43.758598,-92.003403
500541,43.7486,-91.990402
500542,43.7127,-91.4564
500542,43.751499,-91.491302
500542,43.7515,-91.4913
500542,43.7648,-91.4502
500542,43.769699,-91.4478
500542,43.7757,-91.446503
500542,43.8074,-91.452698
500542,43.8186,-91.450203
500542,43.8433,-91.4822
500542,43.8433,-91.482201
500542,43.7234,-91.462303
500542,43.7299,-91.472
500542,43.764801,-91.450203
500542,43.851398,-91.500999
500571,47.046001,-95.622498
500571,47.039101,-95.606003
500571,47.028099,-95.602997
500571,46.989399,-95.634903
500571,46.969101,-95.6269
500571,46.956902,-95.6157
500571,46.936699,-95.623299
500571,46.9221,-95.628601
500571,46.9207,-95.644699
500571,46.945202,-95.658997
500573,47.693501,-91.440102
500573,47.687302,-91.431702
500573,47.667301,-91.4496
500573,47.654099,-91.457703
500573,47.645199,-91.443398
500573,47.625599,-91.398399
500573,47.618999,-91.4216
500573,47.596699,-91.454697
500573,47.586601,-91.459503
500573,47.578701,-91.462402
500591,44.841702,-93.371399
500591,44.842098,-93.368797
500591,44.844002,-93.369904
500591,44.8414,-93.363197
500591,44.839,-93.372
500591,44.832699,-93.369598
500591,44.829,-93.378
500591,44.8242,-93.364899
500591,44.818501,-93.373901
500591,44.839001,-93.406601
500593,45.053001,-93.145203
500593,45.052101,-93.139801
500593,45.051701,-93.139198
500593,45.051701,-93.144203
500593,45.047401,-93.152
500593,45.047001,-93.153198
500593,45.0462,-93.153503
500593,45.046001,-93.155403
500593,45.044399,-93.155502
500593,45.045399,-93.148399
500595,44.936298,-93.663399
500595,44.939201,-93.691498
500595,44.9491,-93.719704
500595,44.949699,-93.736702
500595,44.949799,-93.753304
500595,44.954899,-93.763
500595,44.944801,-93.7677
500595,44.934399,-93.767799
500595,44.927898,-93.737198
500595,44.923901,-93.709396
500615,47.657001,-94.769203
500615,47.656101,-94.779701
500615,47.657101,-94.789803
500615,47.6586,-94.799797
500615,47.630001,-94.767097
500615,47.6283,-94.776901
500615,47.625099,-94.781998
500615,47.604401,-94.781303
500615,47.6133,-94.782501
500615,47.619499,-94.788101
500616,46.728802,-92.695801
500616,46.744801,-92.682999
500616,46.7015,-92.682602
500616,46.711899,-92.637604
500616,46.6777,-92.6772
500616,46.7057,-92.519997
500616,46.774399,-92.553001
500616,46.782398,-92.589104
500616,46.781601,-92.638397
500616,46.845901,-92.627296
500621,46.238098,-95.724297
500621,46.227402,-95.728104
500621,46.226799,-95.742203
500621,46.2244,-95.750298
500621,46.2202,-95.759003
500621,46.2108,-95.755302
500621,46.2015,-95.749702
500621,46.191799,-95.749901
500621,46.165901,-95.750504
500621,46.165401,-95.786102
500622,46.687,-94.022301
500622,46.6861,-94.028503
500622,46.683201,-94.035103
500622,46.678398,-94.038498
500622,46.674702,-94.044296
500622,46.672298,-94.038597
500622,46.667702,-94.042603
500622,46.660702,-94.069901
500622,46.684101,-94.104401
500622,46.6819,-94.099998
500623,46.538399,-93.301399
500623,46.5396,-93.340202
500623,46.5382,-93.358902
500623,46.5336,-93.375397
500623,46.519699,-93.384399
500623,46.528801,-93.3983
500623,46.539101,-93.367599
500623,46.5625,-93.363998
500623,46.549,-93.292999
500623,46.509602,-93.322899
500624,45.6646,-93.124802
500624,45.6735,-93.1483
500624,45.673,-93.182999
500624,45.683102,-93.171204
500624,45.687698,-93.167603
500624,45.688099,-93.148804
500624,45.6847,-93.128899
500624,45.681,-93.117599
500624,45.683998,-93.110802
500624,45.688499,-93.099701
500627,45.339901,-95.975998
500627,45.3349,-95.963501
500627,45.326,-95.988701
500627,45.312099,-96.039597
500627,45.312,-96.052498
500627,45.332001,-96.056602
500627,45.341202,-96.052597
500627,45.345501,-96.030602
500627,45.3456,-96.014603
500627,45.338902,-95.987099
500628,45.585999,-94.796997
500628,45.585701,-94.697899
500628,45.620098,-94.728699
500628,45.6381,-94.729103
500628,45.6587,-94.7485
500628,45.6954,-94.732101
500628,45.705002,-94.744698
500628,45.714401,-94.746399
500628,45.728199,-94.7677
500628,45.7187,-94.813797
500628,45.627998,-94.715401
500629,45.648701,-93.727898
500629,45.643101,-93.722198
500629,45.640099,-93.697098
500629,45.639999,-93.686401
500629,45.644798,-93.666
500629,45.663101,-93.659203
500629,45.654701,-93.656898
500629,45.649101,-93.653198
500629,45.644402,-93.6465
500629,45.640999,-93.636703
500630,45.381001,-92.748398
500630,45.370399,-92.748802
500630,45.362801,-92.7481
500630,45.3549,-92.758202
500630,45.361301,-92.769402
500630,45.346901,-92.753799
500630,45.3367,-92.7528
500630,45.328999,-92.7528
500630,45.321499,-92.753502
500630,45.346901,-92.745598
500631,44.108799,-96.185303
500631,44.095402,-96.175102
500631,44.095001,-96.167999
500631,44.080898,-96.161201
500631,44.067101,-96.145798
500631,44.066399,-96.136299
500631,44.051899,-96.108902
500631,44.029099,-96.084702
500631,44.0079,-96.047096
500631,44.0037,-96.045502
500632,44.138302,-95.7789
500632,44.1436,-95.794403
500632,44.1549,-95.794403
500632,44.166901,-95.783798
500632,44.191601,-95.7743
500632,44.2103,-95.7995
500632,44.217999,-95.814598
500632,44.225399,-95.808403
500632,44.224701,-95.794601
500632,44.225201,-95.783997
500633,44.319901,-93.973198
500633,44.339901,-94.133301
500633,44.341801,-94.150703
500633,44.348099,-94.267097
500633,44.295601,-94.353401
500633,44.277401,-94.352997
500633,44.279598,-94.233299
500633,44.283501,-94.216797
500633,44.284,-94.159302
500633,44.2924,-94.151001
500634,44.840302,-93.4515
500634,44.822601,-93.511803
500634,44.851101,-93.5037
500634,44.843601,-93.4981
500634,44.8508,-93.509102
500634,44.854198,-93.472
500634,44.8424,-93.468803
500634,44.855499,-93.457802
500634,44.864601,-93.509003
500634,44.838699,-93.480202
500635,44.465698,-92.287903
500635,44.468899,-92.293701
500635,44.511799,-92.324997
500635,44.514999,-92.356201
500635,44.517502,-92.375099
500635,44.497601,-92.390999
500635,44.4711,-92.349998
500635,44.460499,-92.323799
500635,44.451698,-92.3358
500635,44.459999,-92.293602
500638,43.935699,-95.837898
500638,43.9356,-95.810303
500638,43.9352,-95.791496
500638,43.934299,-95.737701
500638,43.935001,-95.721703
500638,43.942402,-95.662498
500638,43.953098,-95.6446
500638,43.972,-95.601601
500638,43.979301,-95.593903
500638,43.9729,-95.563599
500642,43.525002,-91.3265
500642,43.525501,-91.317802
500642,43.5177,-91.309097
500642,43.506199,-91.297096
500642,43.5014,-91.285698
500642,43.5401,-91.280899
500642,43.589901,-91.2855
500642,43.605801,-91.301804
500642,43.613602,-91.329498
500642,43.593201,-91.282799
500671,46.103699,-92.832001
500671,46.105598,-92.834198
500671,46.1021,-92.8386
500671,46.104599,-92.843697
500671,46.098301,-92.845596
500671,46.0942,-92.851501
500671,46.096401,-92.836502
500671,46.092999,-92.837303
500671,46.0858,-92.827499
500671,46.082199,-92.845001
500695,45.246101,-93.378098
500695,45.2436,-93.3699
500695,45.256,-93.36
500695,45.2609,-93.3574
500695,45.2631,-93.3172
500695,45.256699,-93.317101
500695,45.230999,-93.347298
500695,45.238499,-93.349197
500695,45.2272,-93.362396
500695,45.22,-93.3654
500695,45.2495,-93.368797
500695,45.264702,-93.347397
500695,45.2658,-93.3256
500695,45.228401,-93.370399
500714,47.311001,-95.952499
500714,47.281898,-95.937698
500714,47.251999,-95.8759
500714,47.236301,-95.784698
500714,47.279701,-95.731102
500714,47.302399,-95.783699
500714,47.3106,-95.787903
500714,47.344601,-95.804901
500714,47.386299,-95.868202
500714,47.336102,-95.869003
500716,47.1576,-93.615501
500716,47.135799,-93.595497
500716,47.136398,-93.5811
500716,47.137699,-93.614304
500716,47.139301,-93.667397
500716,47.146301,-93.662903
500716,47.163799,-93.6455
500716,47.183102,-93.660698
500716,47.188599,-93.618103
500716,47.160801,-93.624702
500717,47.6922,-92.305298
500717,47.692299,-92.326698
500717,47.680099,-92.315804
500717,47.6632,-92.331703
500717,47.659199,-92.359901
500717,47.658901,-92.379601
500717,47.651699,-92.389099
500717,47.625702,-92.391502
500717,47.609001,-92.392601
500717,47.588902,-92.370697
500718,47.735199,-91.781097
500718,47.717999,-91.7854
500718,47.707901,-91.787598
500718,47.7019,-91.771103
500718,47.694599,-91.763603
500718,47.6922,-91.758499
500718,47.694401,-91.748001
500718,47.697701,-91.735703
500718,47.709301,-91.6931
500718,47.708801,-91.6633
500721,46.659901,-95.801003
500721,46.610802,-95.844902
500721,46.598701,-95.866302
500721,46.600498,-95.8899
500721,46.6073,-95.881302
500721,46.610001,-95.916496
500721,46.625099,-95.926201
500721,46.639599,-95.949699
500721,46.642502,-95.8741
500721,46.642799,-95.860001
500722,46.360001,-94.287804
500722,46.354698,-94.267799
500722,46.372799,-94.265297
500722,46.3699,-94.297203
500722,46.366901,-94.305901
500722,46.356201,-94.306099
500722,46.357601,-94.314003
500722,46.3621,-94.3178
500722,46.3618,-94.3276
500722,46.344501,-94.292603
500722,46.346298,-94.268402
500722,46.3433,-94.258904
500723,46.3186,-93.862602
500723,46.322601,-93.871101
500723,46.3232,-93.883301
500723,46.318699,-93.893997
500723,46.325199,-93.908897
500723,46.315701,-93.915703
500723,46.325901,-93.924797
500723,46.3349,-93.919998
500723,46.3428,-93.862503
500723,46.3312,-93.862396
500724,46.415798,-92.730797
500724,46.396198,-92.725601
500724,46.3894,-92.718201
500724,46.404202,-92.6996
500724,46.397701,-92.718002
500724,46.391399,-92.761398
500724,46.415501,-92.769302
500724,46.405602,-92.783501
500724,46.390499,-92.783699
500724,46.374298,-92.796303
500727,46.016602,-95.329903
500727,46.0205,-95.307999
500727,46.015999,-95.229698
500727,46.003201,-95.228996
500727,45.976799,-95.223999
500727,45.976501,-95.212303
500727,45.976601,-95.201103
500727,45.972198,-95.198502
500727,45.964001,-95.198601
500727,45.9618,-95.1884
500728,45.5588,-94.389
500728,45.577202,-94.3946
